X,logFunc
7.60009999999999,-0.007810689423694988
7.700099999999989,-0.011506700640212033
7.800099999999989,-0.016244623096551062
7.900099999999989,-0.021909429864142255
8.000099999999989,-0.029392083090363598
8.100099999999989,-0.0380853151757187
8.200099999999988,-0.048388606157369944
8.300099999999988,-0.06045080735896252
8.400099999999988,-0.07442101539880583
8.500099999999987,-0.09045284341687884
8.600099999999987,-0.10869932798827558
8.700099999999987,-0.1293153049136021
8.800099999999986,-0.1524566637530477
8.900099999999986,-0.17828012564062962
9.000099999999986,-0.20694300807733199
9.100099999999985,-0.2386029741898919
9.200099999999985,-0.2734687375866002
9.300099999999984,-0.311628961488622
9.400099999999984,-0.353275460343684
9.500099999999984,-0.39857108555358767
9.600099999999983,-0.44767947096166916
9.700099999999983,-0.5007650728396406
9.800099999999983,-0.557993240665771
9.900099999999982,-0.6195303216711006
10.000099999999982,-0.6852660861129785
10.100099999999982,-0.7558007072104155
10.200099999999981,-0.8311045705244204
10.300099999999981,-0.9113356089571246
10.40009999999998,-0.9966503676713399
10.50009999999998,-1.0872036985110323
10.60009999999998,-1.183148414844834
10.70009999999998,-1.2854317585076205
10.80009999999998,-1.392905923523746
10.900099999999979,-1.5063096084702916
11.000099999999978,-1.6258093129658384
11.100099999999978,-1.7515729806699816
11.200099999999978,-1.8837704096529444
11.300099999999977,-2.020893955841268
11.400099999999977,-2.16590354293883
11.500099999999977,-2.3177004802847847
11.600099999999976,-2.4764230257831916
11.700099999999976,-2.6422047707222345
11.800099999999976,-2.8180333459527307
11.900099999999975,-2.9992497415070782
12.000099999999975,-3.188162629889256
12.100099999999975,-3.384947464244363
12.200099999999974,-3.5857436122103428
12.300099999999974,-3.797506243435442
12.400099999999973,-4.017321083998564
12.500099999999973,-4.245294241514994
12.600099999999973,-4.487806102068923
12.700099999999972,-4.734398742795975
12.800099999999972,-4.989987932580029
12.900099999999972,-5.24674247881251
13.000099999999971,-5.518319077916958
13.100099999999971,-5.8070589804279305
13.20009999999997,-6.099243015499344
13.30009999999997,-6.401246132287508
13.40009999999997,-6.701015936555822
13.50009999999997,-7.019193244950014
13.60009999999997,-7.361083605584501
13.700099999999969,-7.689890656009362
13.800099999999969,-8.037748956732491
13.900099999999968,-8.412023901867373
14.000099999999968,-8.768765291393638
14.100099999999967,-9.163594879754358
14.200099999999967,-9.558203548854483
14.300099999999967,-9.940198228521671
14.400099999999966,-10.355255669273523
14.500099999999966,-10.798351668804413
14.600099999999966,-11.212089004232794
14.700099999999965,-11.659165353991538
14.800099999999965,-12.11693671151682
14.900099999999965,-12.585487676080605
15.000099999999964,-13.064771365990868
15.100099999999964,-13.587598094428387
15.200099999999964,-14.09234296182944
15.300099999999963,-14.61087780700486
15.400099999999963,-15.140090426327436
15.500099999999962,-15.6815491603168
15.600099999999962,-16.23705268640962
15.700099999999962,-16.7613904939128
15.800099999999961,-17.33835179671029
15.900099999999961,-17.97452859533483
16.00009999999996,-18.57925622586735
16.100099999999962,-19.196258330423387
16.200099999999964,-19.826204172741463
16.300099999999965,-20.46919844752627
16.400099999999966,-21.125345896705063
16.500099999999968,-21.794751422455768
16.60009999999997,-22.47752020308026
16.70009999999997,-23.173757811667308
16.800099999999972,-23.883382149628808
16.900099999999973,-24.606755497515532
17.000099999999975,-25.343865130247814
17.100099999999976,-26.094804566711183
17.200099999999978,-26.859665939624964
17.30009999999998,-27.638539944267
17.40009999999998,-28.43151578335606
17.500099999999982,-29.23868110801516
17.600099999999983,-30.060121954737195
17.700099999999985,-30.89592267828118
17.800099999999986,-31.746165880425206
17.900099999999988,-32.610932334510196
18.00009999999999,-33.49030090570493
18.10009999999999,-34.38434846693258
18.200099999999992,-35.29314981039476
18.300099999999993,-36.21887066908552
18.400099999999995,-37.157947615760705
18.500099999999996,-38.11210552056764
18.600099999999998,-39.081428751718924
18.7001,-40.06600134395817
18.8001,-41.065907067952004
18.900100000000002,-42.081229504222726
19.000100000000003,-43.11205212179864
19.100100000000005,-44.15845836176376
19.200100000000006,-45.22053172589048
19.300100000000008,-46.29835587053764
19.40010000000001,-47.39201470600539
19.50010000000001,-48.501592501532436
19.600100000000012,-49.6271739961303
19.700100000000013,-50.7688445154474
19.800100000000015,-51.92669009485983
19.900100000000016,-53.09257986669769
20.000100000000018,-54.281508917689884
20.10010000000002,-55.486637537832124
20.20010000000002,-56.70802512449229
20.300100000000022,-57.94572931757295
20.400100000000023,-59.19980591164464
20.500100000000025,-60.4703087612555
20.600100000000026,-61.75728967908868
20.700100000000027,-63.06079832663771
20.80010000000003,-64.38088209705613
20.90010000000003,-65.71758598983358
21.00010000000003,-67.07095247694367
21.100100000000033,-68.44102136010018
21.200100000000035,-69.8278296187514
21.300100000000036,-71.25024266756408
21.400100000000037,-72.67362231024545
21.50010000000004,-74.11424579237625
21.60010000000004,-75.57218543594247
21.70010000000004,-77.04751456282251
21.800100000000043,-78.54030765510305
21.900100000000045,-80.0506405265857
22.000100000000046,-81.57859050609913
22.100100000000047,-83.12423663326437
22.20010000000005,-84.68765986738403
22.30010000000005,-86.26894331014664
22.40010000000005,-87.86817244287509
22.500100000000053,-89.4515637480142
22.600100000000054,-91.08196040066314
22.700100000000056,-92.72992714401569
22.800100000000057,-94.39548812988163
22.90010000000006,-96.07866416903165
23.00010000000006,-97.77947248722049
23.10010000000006,-99.49792646239618
23.200100000000063,-101.2340353419824
23.300100000000064,-102.98780393908783
23.400100000000066,-104.7592323064315
23.500100000000067,-106.5997458799701
23.60010000000007,-108.41381851439081
23.70010000000007,-110.24645701732392
23.80010000000007,-112.09774472083053
23.900100000000073,-113.96776867220592
24.000100000000074,-115.85662003796007
24.100100000000076,-117.76439453954119
24.200100000000077,-119.69119292293908
24.30010000000008,-121.63712146440557
24.40010000000008,-123.52588462279527
24.50010000000008,-125.49964859076331
24.600100000000083,-127.49152859344069
24.700100000000084,-129.50150222014423
24.800100000000086,-131.5295398611078
24.900100000000087,-133.57560407093354
25.00010000000009,-135.63964887897197
25.10010000000009,-137.81810785564278
25.20010000000009,-139.93167800919656
25.300100000000093,-142.06481497522654
25.400100000000094,-144.21763999562583
25.500100000000096,-146.39028347684737
25.600100000000097,-148.58288596323246
25.7001000000001,-150.67874959332184
25.8001000000001,-152.89477467545038
25.9001000000001,-155.12899220814805
26.000100000000103,-157.3813200688488
26.100100000000104,-159.6516622949997
26.200100000000106,-162.0735555342663
26.300100000000107,-164.39949480643008
26.40010000000011,-166.74580299939092
26.50010000000011,-169.11265960302856
26.60010000000011,-171.50026177725505
26.700100000000113,-173.74465401599858
26.800100000000114,-176.1493690936834
26.900100000000116,-178.57200170277562
27.000100000000117,-181.01237796988772
27.10010000000012,-183.65645508035576
27.20010000000012,-186.1609590135527
27.30010000000012,-188.68680548860058
27.400100000000123,-191.04225915538328
27.500100000000124,-193.58037134075954
27.600100000000126,-196.13601540707012
27.700100000000127,-198.9160133208097
27.80010000000013,-201.5407610550475
27.90010000000013,-204.18759891144376
28.00010000000013,-206.62366205370293
28.100100000000133,-209.27535542642875
28.200100000000134,-212.17572276711095
28.300100000000135,-214.9024333769797
28.400100000000137,-217.6521225183638
28.50010000000014,-220.14328751561683
28.60010000000014,-222.88838892830236
28.70010000000014,-225.94835606371535
28.800100000000143,-228.50927765472323
28.900100000000144,-231.31283656140943
29.000100000000145,-234.43547919400197
29.100100000000147,-237.33101719447225
29.20010000000015,-239.90363472499516
29.30010000000015,-243.11462427034286
29.40010000000015,-245.74514246599156
29.500100000000153,-248.98770214757158
29.600100000000154,-251.65788122894418
29.700100000000155,-254.94973010954502
29.800100000000157,-257.6418749164046
29.900100000000158,-261.0017891602495
30.00010000000016,-263.69550676484585
30.10010000000016,-266.77617340720695
30.200100000000162,-270.22532580792085
30.300100000000164,-273.3299653540515
30.400100000000165,-276.4602306643408
30.500100000000167,-279.61617582162364
30.600100000000168,-282.7983363106465
30.70010000000017,-285.57459197623643
30.80010000000017,-289.20028096006894
30.900100000000172,-291.9926549033878
31.000100000000174,-295.68406163435156
31.100100000000175,-298.97542660986704
31.200100000000177,-302.26968397529345
31.300100000000178,-305.57658411470976
31.40010000000018,-308.4273339731759
31.50010000000018,-312.2707523541408
31.600100000000182,-315.1398507725372
31.700100000000184,-319.0516925371242
31.800100000000185,-322.467865428885
31.900100000000187,-325.90656289520945
32.00010000000019,-329.36690946320465
32.10010000000019,-332.8437154483439
32.20010000000019,-336.3409905224689
32.30010000000019,-339.8587479139573
32.400100000000194,-343.39700129128175
32.500100000000195,-346.955764786218
32.6001000000002,-350.5350530170929
32.7001000000002,-354.13488111209074
32.8001000000002,-357.75526473260123
32.9001000000002,-361.3962200966214
33.0001000000002,-365.05776400219264
33.100100000000204,-368.73991385089255
33.200100000000205,-372.44268767136424
33.30010000000021,-376.16610414288704
33.40010000000021,-379.91018261899313
33.50010000000021,-383.6734164606522
33.60010000000021,-387.45841345519506
33.70010000000021,-391.26403283743764
33.800100000000214,-395.09028222982454
33.900100000000215,-398.93716887065966
34.00010000000022,-402.8046996026276
34.10010000000022,-406.6928808609966
34.20010000000022,-410.6017186614566
34.30010000000022,-414.53121858763154
34.40010000000022,-418.4813857782405
34.500100000000224,-422.4522249139146
34.600100000000225,-426.4437402036772
34.700100000000226,-430.45593537107374
34.80010000000023,-434.488813639958
34.90010000000023,-438.5423777199388
35.00010000000023,-442.61662979148167
35.10010000000023,-446.7115714906563
35.20010000000023,-450.8272038935549
35.300100000000235,-454.96352750035277
35.400100000000236,-459.1205422190318
35.50010000000024,-463.2982473487593
35.60010000000024,-467.4966415629119
35.70010000000024,-471.71572289177544
35.80010000000024,-475.9554887048753
35.90010000000024,-480.215935692982
36.000100000000245,-484.4970598497655
36.100100000000246,-488.79885645310264
36.20010000000025,-493.1213200460483
36.30010000000025,-497.4644444174543
36.40010000000025,-501.8282225822523
36.50010000000025,-506.23029880549905
36.60010000000025,-510.63755830697437
36.700100000000255,-515.0656661301117
36.800100000000256,-519.5146290564477
36.90010000000026,-523.9844539505461
37.00010000000026,-528.4751477738364
37.10010000000026,-532.98671759884
37.20010000000026,-537.5191706237952
37.30010000000026,-542.0725141876746
37.400100000000265,-546.6467557856216
37.500100000000266,-551.241903084784
37.60010000000027,-555.8579639405847
37.70010000000027,-560.4949464133988
37.80010000000027,-565.1528587856806
37.90010000000027,-569.8317095795148
38.00010000000027,-574.5315075746088
38.100100000000275,-579.2522618267529
38.200100000000276,-583.9939816867122
38.30010000000028,-588.7566768195975
38.40010000000028,-593.5403572246987
38.50010000000028,-598.34503325579
38.60010000000028,-603.1707156419171
38.70010000000028,-608.0174155086661
38.800100000000285,-612.885144399939
38.900100000000286,-617.7739143002065
39.00010000000029,-622.6837376572819
39.10010000000029,-627.6146274055998
39.20010000000029,-632.5665969900097
39.30010000000029,-637.5396603900948
39.40010000000029,-642.5338321450232
39.500100000000295,-647.5491273789291
39.600100000000296,-652.5855618268373
39.7001000000003,-657.6431518611411
39.8001000000003,-662.6511682954668
39.9001000000003,-667.7449957826002
40.0001000000003,-672.8595838817238
40.1001000000003,-677.9949247775747
40.200100000000305,-683.1510101379961
40.300100000000306,-688.3278310968811
40.40010000000031,-693.525378236512
40.50010000000031,-698.7436415692891
40.60010000000031,-703.9826105188431
40.70010000000031,-709.2422739005034
40.80010000000031,-714.5226199011298
40.900100000000315,-719.8236360582808
41.000100000000316,-725.1453092387077
41.10010000000032,-730.4876256161659
41.20010000000032,-735.8505706485329
41.30010000000032,-741.2341290542182
41.40010000000032,-746.638284787837
41.50010000000032,-752.0630210151644
41.600100000000324,-757.5083200873306
41.700100000000326,-762.9741635142623
41.80010000000033,-768.4605319373444
41.90010000000033,-773.9674051012868
42.00010000000033,-779.494761825206
42.10010000000033,-785.0425799728748
42.20010000000033,-790.6108364221575
42.300100000000334,-796.1995070335831
42.400100000000336,-801.8085666180928
42.50010000000034,-807.4379889038769
42.60010000000034,-813.2387028583428
42.70010000000034,-818.9199936335682
42.80010000000034,-824.6222864293406
42.90010000000034,-830.3455902103296
43.000100000000344,-836.0899145083844
43.100100000000346,-841.8552694513505
43.20010000000035,-847.6416657928221
43.30010000000035,-853.4491149428433
43.40010000000035,-859.2776289996184
43.50010000000035,-865.1272207822071
43.60010000000035,-870.9979038642687
43.700100000000354,-876.8896926088554
43.800100000000356,-882.8026022043026
43.90010000000036,-888.7366487012176
44.00010000000036,-894.6918490506079
44.10010000000036,-900.668221143183
44.20010000000036,-906.6657838498356
44.30010000000036,-912.684557063345
44.400100000000364,-918.7245617413362
44.500100000000366,-924.7858199504968
44.60010000000037,-930.8683549121273
44.70010000000037,-936.9721910489848
44.80010000000037,-943.097354033534
44.90010000000037,-949.243870837568
45.00010000000037,-955.1544078705344
45.100100000000374,-961.3259186426537
45.200100000000376,-967.5177834109563
45.30010000000038,-973.729976736674
45.40010000000038,-979.9624720901955
45.50010000000038,-986.2152418077355
45.60010000000038,-992.4882570464175
45.70010000000038,-998.7814877377795
45.800100000000384,-1005.0949025396299
45.900100000000386,-1011.4284687862215
46.00010000000039,-1017.782152436687
46.10010000000039,-1024.1559180217175
46.20010000000039,-1030.549728588391
46.30010000000039,-1036.9635456431556
46.40010000000039,-1043.3973290928766
46.500100000000394,-1049.8510371839293
46.600100000000396,-1056.3246264392626
46.7001000000004,-1062.8180515934046
46.8001000000004,-1069.3312655253387
46.9001000000004,-1075.8642191892143
47.0001000000004,-1082.7922663392628
47.1001000000004,-1089.3897745431984
47.200100000000404,-1096.0083834466566
47.300100000000405,-1102.6481168084836
47.40010000000041,-1109.3089998784367
47.50010000000041,-1115.9910594661146
47.60010000000041,-1122.694324012478
47.70010000000041,-1129.4188236640118
47.80010000000041,-1136.164590349602
47.900100000000414,-1142.9316578602409
48.000100000000415,-1149.720061931634
48.10010000000042,-1156.5298403297713
48.20010000000042,-1163.3610329396126
48.30010000000042,-1170.213681856906
48.40010000000042,-1177.087831483319
48.50010000000042,-1183.9835286248892
48.600100000000424,-1190.9008225939695
48.700100000000425,-1197.3340949808849
48.80010000000043,-1204.2609396583746
48.90010000000043,-1211.2074975650517
49.00010000000043,-1218.1737177119378
49.10010000000043,-1225.1595467944526
49.20010000000043,-1232.1649290889457
49.300100000000434,-1239.1898063451529
49.400100000000435,-1246.2341176743857
49.50010000000044,-1253.2977994333112
49.60010000000044,-1260.3807851032593
49.70010000000044,-1267.4830051647493
49.80010000000044,-1274.6043869673024
49.90010000000044,-1281.7448545941547
50.000100000000444,-1288.9043287219147
50.100100000000445,-1296.082726474852
50.20010000000045,-1303.9449930360968
50.30010000000045,-1311.2056863692446
50.40010000000045,-1318.48777928125
50.50010000000045,-1325.7913262576117
50.60010000000045,-1333.1163850904459
50.700100000000454,-1340.463017039043
50.800100000000455,-1347.8312869972037
50.90010000000046,-1355.2212636675924
51.00010000000046,-1362.6330197433833
51.10010000000046,-1370.0666320974676
51.20010000000046,-1377.5221819794672
51.30010000000046,-1384.999755220896
51.400100000000464,-1391.7097712207196
51.500100000000465,-1399.177497550754
51.60010000000047,-1406.664113723772
51.70010000000047,-1414.1695285254202
51.80010000000047,-1421.6936461156918
51.90010000000047,-1429.236365799746
52.00010000000047,-1436.7975817885
52.100100000000474,-1444.3771829485995
52.200100000000475,-1451.9750525413847
52.30010000000048,-1459.591067950402
52.40010000000048,-1468.1142972395023
52.50010000000048,-1475.8288700333608
52.60010000000048,-1483.5652707753616
52.70010000000048,-1491.3235959904894
52.800100000000484,-1499.1039482785986
52.900100000000485,-1506.9064366376074
53.00010000000049,-1514.731176802114
53.10010000000049,-1522.578291598199
53.20010000000049,-1530.4479113150214
53.30010000000049,-1537.3370238346986
53.40010000000049,-1545.179335803687
53.500100000000494,-1553.0396831328837
53.600100000000495,-1560.9179230979862
53.700100000000496,-1568.8139048886835
53.8001000000005,-1576.7274691640584
53.9001000000005,-1584.6584475857035
54.0001000000005,-1592.6066623275347
54.1001000000005,-1601.6939688243654
54.2001000000005,-1609.759914252585
54.300100000000505,-1617.8483551738004
54.400100000000506,-1625.9594510555069
54.50010000000051,-1634.0933719674465
54.60010000000051,-1642.2502992008936
54.70010000000051,-1650.4304259211424
54.80010000000051,-1657.4007031906679
54.90010000000051,-1665.5327523469193
55.000100000000515,-1673.681775338955
55.100100000000516,-1681.8475541862467
55.20010000000052,-1690.0298572330905
55.30010000000052,-1698.228438320903
55.40010000000052,-1707.7621313442837
55.50010000000052,-1716.0976132879468
55.60010000000052,-1724.4564307885619
55.700100000000525,-1732.8388264029384
55.800100000000526,-1741.245059929287
55.90010000000053,-1749.6754095118158
56.00010000000053,-1756.6565903051853
56.10010000000053,-1765.014966939957
56.20010000000053,-1773.389012430482
56.30010000000053,-1781.7784029991294
56.400100000000535,-1791.6398191079534
56.500100000000536,-1800.183046346036
56.60010000000054,-1808.7505359572401
56.70010000000054,-1817.3426305951039
56.80010000000054,-1825.9596990883588
56.90010000000054,-1832.985774934849
57.00010000000054,-1841.5119868755087
57.100100000000545,-1850.0526056247843
57.200100000000546,-1858.6071877006466
57.30010000000055,-1868.8762986684035
57.40010000000055,-1877.6116877073352
57.50010000000055,-1886.3728267014526
57.60010000000055,-1893.4760722482317
57.70010000000055,-1902.1320885080816
57.800100000000555,-1910.801317784979
57.900100000000556,-1919.4831855762293
58.00010000000056,-1930.047294357751
58.10010000000056,-1938.933240446113
58.20010000000056,-1947.8464872933027
58.30010000000056,-1954.8468542949736
58.40010000000056,-1963.6233651804391
58.500100000000565,-1974.2760051426758
58.600100000000566,-1983.2660409510042
58.70010000000057,-1992.2844569661208
58.80010000000057,-1999.3184381679312
58.90010000000057,-2008.1828411608976
59.00010000000057,-2019.0569695996821
59.10010000000057,-2028.1577560129074
59.200100000000575,-2035.2720840540476
59.300100000000576,-2044.2076234519527
59.40010000000058,-2055.213663535932
59.50010000000058,-2064.4025783472703
59.60010000000058,-2071.48364109148
59.70010000000058,-2080.4835840243936
59.80010000000058,-2091.740289108403
59.900100000000585,-2098.8912845669597
60.000100000000586,-2107.9426026589854
60.10010000000059,-2119.2982817117945
60.20010000000059,-2126.430905397316
60.30010000000059,-2135.527779943134
60.40010000000059,-2147.079043704936
60.50010000000059,-2154.0970958083694
60.600100000000594,-2165.619377555925
60.700100000000596,-2172.7104311302387
60.8001000000006,-2184.2696452820833
60.9001000000006,-2191.369141246964
61.0001000000006,-2203.029759939052
61.1001000000006,-2210.0717346953343
61.2001000000006,-2221.9024889264742
61.300100000000604,-2228.81376260875
61.400100000000606,-2238.33333670701
61.50010000000061,-2250.2977863503115
61.60010000000061,-2259.7422235172257
61.70010000000061,-2269.224938875534
61.80010000000061,-2276.194555955541
61.90010000000061,-2285.7294386377716
62.000100000000614,-2297.8944466904354
62.100100000000616,-2307.525875160931
62.20010000000062,-2317.197320744108
62.30010000000062,-2324.0622167719616
62.40010000000062,-2336.4746213268895
62.50010000000062,-2346.099861255294
62.60010000000062,-2355.7837115310604
62.700100000000624,-2365.526042778607
62.800100000000626,-2372.396616369545
62.90010000000063,-2382.133356239732
63.00010000000063,-2394.744158672583
63.10010000000063,-2404.5329211090225
63.20010000000063,-2411.392444006771
63.30010000000063,-2421.196938837939
63.400100000000634,-2434.040316082852
63.500100000000636,-2443.899964191502
63.60010000000064,-2453.7742345553675
63.70010000000064,-2463.6724573866527
63.80010000000064,-2473.5961038404807
63.90010000000064,-2483.5404377572204
64.00010000000064,-2493.503046334013
64.10010000000064,-2503.4727987775923
64.20010000000063,-2513.461558541483
64.30010000000063,-2523.4693152059726
64.40010000000062,-2533.4960585781773
64.50010000000061,-2543.5417786946778
64.60010000000061,-2553.6064658241794
64.7001000000006,-2563.6901104701574
64.8001000000006,-2573.7927033735064
64.90010000000059,-2583.9142355151675
65.00010000000059,-2594.0546981188077
65.10010000000058,-2604.2140826533955
65.20010000000057,-2614.3923808358963
65.30010000000057,-2624.589584633859
65.40010000000056,-2634.8056862680655
65.50010000000056,-2645.040678215131
65.60010000000055,-2655.2945532101753
65.70010000000055,-2665.5673042493695
65.80010000000054,-2675.8589245926114
65.90010000000053,-2686.1694077661246
66.00010000000053,-2696.498747565025
66.10010000000052,-2706.8469380559823
66.20010000000052,-2717.2139735798055
66.30010000000051,-2727.5998487540146
66.4001000000005,-2738.0045584754857
66.5001000000005,-2748.428097922995
66.6001000000005,-2758.8704625598443
66.70010000000049,-2769.331648136432
66.80010000000048,-2779.8116506928395
66.90010000000048,-2790.303057092572
67.00010000000047,-2800.8195790480104
67.10010000000047,-2811.3547868779197
67.20010000000046,-2821.9086689346136
67.30010000000046,-2832.481213514461
67.40010000000045,-2843.072408856001
67.50010000000044,-2853.682243138023
67.60010000000044,-2864.3107044776157
67.70010000000043,-2874.9577809282528
67.80010000000043,-2885.6234604777787
67.90010000000042,-2896.3077310464246
68.00010000000042,-2907.010580484824
68.10010000000041,-2917.731996571958
68.2001000000004,-2928.471967013096
68.3001000000004,-2939.2304794377796
68.40010000000039,-2950.0075213976756
68.50010000000039,-2960.8030803645393
68.60010000000038,-2971.6171437280077
68.70010000000038,-2982.449698793575
68.80010000000037,-2993.300732780333
68.90010000000036,-3004.170232818824
69.00010000000036,-3015.0581859489052
69.10010000000035,-3025.964579117448
69.20010000000035,-3036.8893991761493
69.30010000000034,-3047.8326328793387
69.40010000000034,-3058.794266881585
69.50010000000033,-3069.7742877355417
69.60010000000032,-3080.7726818895626
69.70010000000032,-3091.78943568542
69.80010000000031,-3102.8245353559514
69.90010000000031,-3113.8779670227054
70.0001000000003,-3124.9497166935917
70.1001000000003,-3136.0397702604496
70.20010000000029,-3147.1481134966753
70.30010000000028,-3158.274732054774
70.40010000000028,-3169.419611463932
70.50010000000027,-3180.5827371275313
70.60010000000027,-3191.764094320701
70.70010000000026,-3202.9636681878083
70.80010000000026,-3214.181443739921
70.90010000000025,-3225.417405852324
71.00010000000024,-3236.6715392619117
71.10010000000024,-3247.9438285646984
71.20010000000023,-3259.234258213132
71.30010000000023,-3270.5428125135973
71.40010000000022,-3281.869475623718
71.50010000000022,-3293.2142315497986
71.60010000000021,-3304.57706414407
71.7001000000002,-3315.957957102111
71.8001000000002,-3327.356893960136
71.9001000000002,-3338.7738580922464
72.00010000000019,-3350.208832707767
72.10010000000018,-3361.661800848487
72.20010000000018,-3373.13274538591
72.30010000000017,-3384.621649018461
72.40010000000017,-3396.128494268709
72.50010000000016,-3407.6532634805862
72.60010000000015,-3419.195938816525
72.70010000000015,-3430.7565022546405
72.80010000000014,-3442.3349355858945
72.90010000000014,-3453.931220411158
73.00010000000013,-3465.6387032259113
73.10010000000013,-3477.27622683863
73.20010000000012,-3488.9318166192593
73.30010000000011,-3500.605463537386
73.40010000000011,-3512.297158632244
73.5001000000001,-3524.006893014524
73.6001000000001,-3535.734657868154
73.70010000000009,-3547.480444452059
73.80010000000009,-3559.2442441020867
73.90010000000008,-3571.0260482327985
74.00010000000007,-3582.8258483394084
74.10010000000007,-3594.643635999657
74.20010000000006,-3606.479402875806
74.30010000000006,-3618.3331407165224
74.40010000000005,-3630.2048413589932
74.50010000000005,-3642.0944967308033
74.60010000000004,-3654.0020988521087
74.70010000000003,-3665.9276398376037
74.80010000000003,-3677.8711118987144
74.90010000000002,-3689.832507345642
75.00010000000002,-3701.8118185895546
75.10010000000001,-3713.809038144806
75.2001,-3725.824158631038
75.3001,-3737.857172775518
75.4001,-3749.9080734153395
75.50009999999999,-3761.976853499729
75.60009999999998,-3774.063506092373
75.70009999999998,-3786.168024373739
75.80009999999997,-3798.2904016434736
75.90009999999997,-3810.4306313227985
76.00009999999996,-3822.5887069569003
76.10009999999996,-3834.7646222174517
76.20009999999995,-3846.9583709050503
76.30009999999994,-3859.1699469517525
76.40009999999994,-3871.399344423611
76.50009999999993,-3883.6465575232464
76.60009999999993,-3895.9115805924534
76.70009999999992,-3908.1944081148404
76.80009999999992,-3920.4950347184595
76.90009999999991,-3932.8134551785406
77.0000999999999,-3945.1496644201475
77.1000999999999,-3957.503657520987
77.20009999999989,-3969.8754297141954
77.30009999999989,-3982.264976391081
77.40009999999988,-3994.6722931040013
77.50009999999988,-4007.097375569258
77.60009999999987,-4019.540219669947
77.70009999999986,-4032.000821458924
77.80009999999986,-4044.4791771617724
77.90009999999985,-4056.975283179755
78.00009999999985,-4069.489136092865
78.10009999999984,-4082.0207326629097
78.20009999999984,-4094.5700698365345
78.30009999999983,-4107.137144748379
78.40009999999982,-4119.721954724223
78.50009999999982,-4132.324497284155
78.60009999999981,-4144.94477014581
78.70009999999981,-4157.582771227585
78.8000999999998,-4170.238498651907
78.9000999999998,-4182.911950748614
79.00009999999979,-4195.603126058199
79.10009999999978,-4208.3120233352665
79.20009999999978,-4221.038641551861
79.30009999999977,-4233.782979900998
79.40009999999977,-4246.545037800051
79.50009999999976,-4258.983157419903
79.60009999999976,-4271.766283953775
79.70009999999975,-4284.566618330742
79.80009999999974,-4297.384145932496
79.90009999999974,-4310.218852036402
80.00009999999973,-4323.07072181318
80.10009999999973,-4335.939740324542
80.20009999999972,-4348.825892520839
80.30009999999972,-4361.729163238581
80.40009999999971,-4374.649537198047
80.5000999999997,-4387.5869990006995
80.6000999999997,-4400.541533126728
80.7000999999997,-4413.513123932437
