X,system
5.899999999999984,0.013228171262633292
5.999999999999984,0.009656287149728094
6.099999999999984,0.006781300967058631
6.199999999999983,0.004507575474559405
6.299999999999983,0.002774583186013622
6.399999999999983,0.0015501000949514493
6.499999999999982,7.565525462942166E-4
6.599999999999982,2.8151526957903973E-4
6.6999999999999815,6.616541537095143E-5
6.799999999999981,2.9497232834369108E-6
6.899999999999981,-1.361307705653376E-6
6.9999999999999805,-5.158158269008105E-5
7.09999999999998,-2.6343986041284993E-4
7.19999999999998,-7.289265524877806E-4
7.299999999999979,-0.0015851527699821872
7.399999999999979,-0.0029526695444341195
7.499999999999979,-0.0049481811108984895
7.599999999999978,-0.007807419277052715
7.699999999999978,-0.011502421283712351
7.799999999999978,-0.01623915638800599
7.899999999999977,-0.021903301060612602
7.999999999999977,-0.0293841465643083
8.099999999999977,-0.038075842341336555
8.199999999999976,-0.048377449284639135
8.299999999999976,-0.0604378164859084
8.399999999999975,-0.07440604062365103
8.499999999999975,-0.0904357310752501
8.599999999999975,-0.10867992384319469
8.699999999999974,-0.12929345356684427
8.799999999999974,-0.15243220886164854
8.899999999999974,-0.17825291014516007
8.999999999999973,-0.20691287444444145
9.099999999999973,-0.23856976467164473
9.199999999999973,-0.2734322680707519
9.299999999999972,-0.3115890869480542
9.399999999999972,-0.35323201831240614
9.499999999999972,-0.3985239127936077
9.599999999999971,-0.4476284034374738
9.69999999999997,-0.5007099456633103
9.79999999999997,-0.5579338880098411
9.89999999999997,-0.619466576646114
9.99999999999997,-0.6851978854821025
10.09999999999997,-0.755727816776553
10.199999999999969,-0.8310268317532361
10.299999999999969,-0.9112528645610026
10.399999999999968,-0.9965624618968809
10.499999999999968,-1.087110477463521
10.599999999999968,-1.1830497268549456
10.699999999999967,-1.2853271967755346
10.799999999999967,-1.392795515211127
10.899999999999967,-1.5061931876813084
10.999999999999966,-1.6256867125418089
11.099999999999966,-1.7514440318156677
11.199999999999966,-1.8836349414880655
11.299999999999965,-2.020752296142281
11.399999999999965,-2.165755166465624
11.499999999999964,-2.3175452466854773
11.599999999999964,-2.4762607990055137
11.699999999999964,-2.642035419766084
11.799999999999963,-2.817855924201675
11.899999999999963,-2.9990647095645575
11.999999999999963,-3.187969814614999
12.099999999999962,-3.384746687692261
12.199999999999962,-3.5855358419796333
12.299999999999962,-3.7972904772059537
12.399999999999961,-4.017097210939225
12.499999999999961,-4.245062160522988
12.59999999999996,-4.4875639469061825
12.69999999999996,-4.734147689451479
12.79999999999996,-4.9897277825320305
12.89999999999996,-5.246475321741685
12.99999999999996,-5.518043079277598
13.099999999999959,-5.806771635762002
13.199999999999958,-6.098945965187776
13.299999999999958,-6.400939146033082
13.399999999999958,-6.700702418251121
13.499999999999957,-7.018870417657102
13.599999999999957,-7.360747091415026
13.699999999999957,-7.689547594425337
13.799999999999956,-8.037396319413027
13.899999999999956,-8.411656303128566
13.999999999999956,-8.768391912353714
14.099999999999955,-9.163206087512059
14.199999999999955,-9.55780306161504
14.299999999999955,-9.939794169348177
14.399999999999954,-10.354840256020765
14.499999999999954,-10.797917846458077
14.599999999999953,-11.211652678929193
14.699999999999953,-11.65871783763114
14.799999999999953,-12.116478166391717
14.899999999999952,-12.58501832840616
14.999999999999952,-13.064291570672722
15.099999999999952,-13.587091155206913
15.199999999999951,-14.091823394766518
15.299999999999951,-14.610344371322293
15.39999999999995,-15.139543323375774
15.49999999999995,-15.680987719730629
15.59999999999995,-16.236474652642904
15.69999999999995,-16.76084225744816
15.79999999999995,-17.33780056255644
15.899999999999949,-17.97387530564837
15.999999999999948,-18.57864566714223
16.099999999999948,-19.195634880372502
16.19999999999995,-19.825567726656327
16.29999999999995,-20.468548900707283
16.399999999999952,-21.124683144349333
16.499999999999954,-21.794075359542692
16.599999999999955,-22.476830724254352
16.699999999999957,-23.173054811118156
16.799999999999958,-23.8826656197341
16.89999999999996,-24.606025278592885
16.99999999999996,-25.343121128100652
17.099999999999962,-26.094046688504807
17.199999999999964,-26.85889409393585
17.299999999999965,-27.63775404113586
17.399999999999967,-28.430715734345036
17.499999999999968,-29.237866826268732
17.59999999999997,-30.05929335504737
17.69999999999997,-30.895079677156655
17.799999999999972,-31.745308396164596
17.899999999999974,-32.61006028727956
17.999999999999975,-33.489414217619945
18.099999999999977,-34.383447062144526
18.199999999999978,-35.29223361518115
18.29999999999998,-36.217939111896634
18.39999999999998,-37.15700101996789
18.499999999999982,-38.11114380161357
18.599999999999984,-39.08045182541321
18.699999999999985,-40.065009126409876
18.799999999999986,-41.06489947549816
18.899999999999988,-42.08020645335213
18.99999999999999,-43.11101352907033
19.09999999999999,-44.15740414372179
19.199999999999992,-45.219461798971714
19.299999999999994,-46.29727015097611
19.399999999999995,-47.390913109729375
19.499999999999996,-48.50047494405712
19.599999999999998,-49.62604039244351
19.7,-50.76769477989009
19.8,-51.9255241409996
19.900000000000002,-53.09139902527835
20.000000000000004,-54.280311906995856
20.100000000000005,-55.48542429761405
20.200000000000006,-56.706795596216494
20.300000000000008,-57.94448344450622
20.40000000000001,-59.19854363894496
20.50000000000001,-60.469030036070606
20.600000000000012,-61.75599445066163
20.700000000000014,-63.05948654642002
20.800000000000015,-64.37955371882848
20.900000000000016,-65.71624096983606
21.000000000000018,-67.0695907740133
21.10000000000002,-68.43964293581901
21.20000000000002,-69.82643443760261
21.300000000000022,-71.24882789453943
21.400000000000023,-72.6721903292827
21.500000000000025,-74.112796531603
21.600000000000026,-75.57071882256326
21.700000000000028,-77.0460305229634
21.80000000000003,-78.53880611364639
21.90000000000003,-80.0491214069926
22.000000000000032,-81.57705373021967
22.100000000000033,-83.12268212113622
22.200000000000035,-84.68608753701575
22.300000000000036,-86.26735307728892
22.400000000000038,-87.86656422077533
22.50000000000004,-89.44994213633805
22.60000000000004,-91.08032123204217
22.700000000000042,-92.72827039270277
22.800000000000043,-94.39381377335484
22.900000000000045,-96.07697218822827
23.000000000000046,-97.7777628667918
23.100000000000048,-99.49619919097817
23.20000000000005,-101.23229041249064
23.30000000000005,-102.98604134903059
23.400000000000052,-104.75745205824803
23.500000000000053,-106.59794107258818
23.600000000000055,-108.41199518170286
23.700000000000056,-110.24461507773019
23.800000000000058,-112.09588408920766
23.90000000000006,-113.96588925951971
24.00000000000006,-115.85472175084358
24.100000000000062,-117.76247727984435
24.200000000000063,-119.68925658724113
24.300000000000065,-121.63516594349056
24.400000000000066,-123.52391993169964
24.500000000000068,-125.49766577467075
24.60000000000007,-127.489527671358
24.70000000000007,-129.4994832179766
24.80000000000007,-131.52750281226872
24.900000000000073,-133.57354901700654
25.000000000000075,-135.63757587042994
25.100000000000076,-137.81600404031792
25.200000000000077,-139.92955468490862
25.30000000000008,-142.0626720250164
25.40000000000008,-144.2154772938287
25.50000000000008,-146.3881008881628
25.600000000000083,-148.5806833417064
25.700000000000085,-150.67654269776972
25.800000000000086,-152.8925495506398
25.900000000000087,-155.12674892971071
26.00000000000009,-157.37905872559838
26.10000000000009,-159.64938299026588
26.20000000000009,-162.07123973377335
26.300000000000093,-164.3971587214174
26.400000000000095,-166.7434464585897
26.500000000000096,-169.11028241844122
26.600000000000097,-171.4978637422428
26.7000000000001,-173.74225832074825
26.8000000000001,-176.14695540183965
26.9000000000001,-178.5695701761679
27.000000000000103,-181.0099287948484
27.100000000000104,-183.65396117029027
27.200000000000106,-186.15844389421056
27.300000000000107,-188.6842688887247
27.40000000000011,-191.03972990122244
27.50000000000011,-193.57782442828469
27.60000000000011,-196.1334510951089
27.700000000000113,-198.91339950870537
27.800000000000114,-201.53812533533667
27.900000000000116,-204.18494091169998
28.000000000000117,-206.62101890309012
28.10000000000012,-209.2726952707884
28.20000000000012,-212.17300739150437
28.30000000000012,-214.89969527423455
28.400000000000123,-217.64936117431873
28.500000000000124,-220.14055048527058
28.600000000000126,-222.88563586906375
28.700000000000127,-225.9455349821167
28.80000000000013,-228.50648197040698
28.90000000000013,-231.31002526208155
29.00000000000013,-234.43259613686965
29.100000000000133,-237.32810904677916
29.200000000000134,-239.90076744091948
29.300000000000136,-243.111676494479
29.400000000000137,-245.7422356614052
29.50000000000014,-248.98471296864196
29.60000000000014,-251.65493657221978
29.70000000000014,-254.9466975687883
29.800000000000143,-257.6388944191486
29.900000000000144,-260.99871078393085
30.000000000000146,-263.6924931658824
30.100000000000147,-266.7731387464888
30.20000000000015,-270.22217802714107
30.30000000000015,-273.32679611110865
30.40000000000015,-276.45703852093055
30.500000000000153,-279.6129591331823
30.600000000000154,-282.79509308157947
30.700000000000156,-285.5714593612278
30.800000000000157,-289.19698859220665
30.90000000000016,-291.98949682398495
31.00000000000016,-295.6807169080017
31.10000000000016,-298.9720477160458
31.200000000000163,-302.26627451140445
31.300000000000164,-305.57314462480053
31.400000000000166,-308.4241293444524
31.500000000000167,-312.2672333545507
31.60000000000017,-315.1366593749379
31.70000000000017,-319.0480511578901
31.80000000000017,-322.4641217521009
31.900000000000173,-325.902600743215
32.00000000000017,-329.3634428976874
32.10000000000017,-332.8402284202171
32.20000000000017,-336.3374830187177
32.300000000000175,-339.85521992113604
32.400000000000176,-343.39345279549474
32.50000000000018,-346.9521957730948
32.60000000000018,-350.5314634717639
32.70000000000018,-354.13127101916575
32.80000000000018,-357.7516340761453
32.90000000000018,-361.39256886012976
33.000000000000185,-365.0540921685692
33.100000000000186,-368.73622140242713
33.20000000000019,-372.43897458970713
33.30000000000019,-376.16237040902615
33.40000000000019,-379.90642821323127
33.50000000000019,-383.66964178252357
33.60000000000019,-387.45461815861967
33.700000000000195,-391.26021691460335
33.800000000000196,-395.08644567330003
33.9000000000002,-398.93331167340136
34.0000000000002,-402.8008217579952
34.1000000000002,-406.68898236276135
34.2000000000002,-410.59779950381767
34.3000000000002,-414.5272787652248
34.400000000000205,-418.4774252861544
34.500000000000206,-422.4482437477006
34.60000000000021,-426.43973835936794
34.70000000000021,-430.4519128451918
34.80000000000021,-434.4847704295337
34.90000000000021,-438.538313822525
35.00000000000021,-442.61254520516695
35.100000000000215,-446.7074662140816
35.200000000000216,-450.82307792592894
35.30000000000022,-454.95938084146906
35.40000000000022,-459.11637486928385
35.50000000000022,-463.29405930915635
35.60000000000022,-467.4924328351007
35.70000000000022,-471.7114934780525
35.800000000000225,-475.9512386082051
35.900000000000226,-480.21166491702036
36.00000000000023,-484.49276839887324
36.10000000000023,-488.79454433236623
36.20000000000023,-493.1169872612963
36.30000000000023,-497.46009097528173
36.40000000000023,-501.8238484900392
36.500000000000234,-506.22590197833574
36.600000000000236,-510.6331406348589
36.70000000000024,-515.0612276063014
36.80000000000024,-519.5101696741187
36.90000000000024,-523.9799737027901
37.00000000000024,-528.4706466536386
37.10000000000024,-532.9821955990668
37.200000000000244,-537.5146277371811
37.300000000000246,-542.0679504068061
37.40000000000025,-546.6421711029175
37.50000000000025,-551.237297492489
37.60000000000025,-555.8533374307408
37.70000000000025,-560.4902989778399
37.80000000000025,-565.1481904160078
37.900000000000254,-569.8270202670794
38.000000000000256,-574.5267973104962
38.10000000000026,-579.247530601763
38.20000000000026,-583.9892294913404
38.30000000000026,-588.7519036440153
38.40000000000026,-593.5355630587342
38.50000000000026,-598.340218088904
38.600000000000264,-603.1658794631867
38.700000000000266,-608.0125583067614
38.80000000000027,-612.8802661630978
38.90000000000027,-617.7690150162186
39.00000000000027,-622.6788173134595
39.10000000000027,-627.6096859887572
39.20000000000027,-632.5616344864388
39.300000000000274,-637.534676785541
39.400000000000276,-642.5288274246602
39.50000000000028,-647.544101527332
39.60000000000028,-652.580514827957
39.70000000000028,-657.6380836982767
39.80000000000028,-662.6460848611483
39.90000000000028,-667.7398915839249
40.000000000000284,-672.8544589262566
40.100000000000286,-677.9897790733839
40.20000000000029,-683.1458436936801
40.30000000000029,-688.3226439215791
40.40000000000029,-693.5201703399209
40.50000000000029,-698.7384129616875
40.60000000000029,-703.9773612111082
40.700000000000294,-709.2370039041296
40.800000000000296,-714.5173292282534
40.9000000000003,-719.8183247216947
41.0000000000003,-725.1399772518856
41.1000000000003,-730.4822729932894
41.2000000000003,-735.8451974045106
41.3000000000003,-741.2287352047078
41.400000000000304,-746.6328703492734
41.500000000000306,-752.0575860047827
41.60000000000031,-757.5028645231989
41.70000000000031,-762.9686874153001
41.80000000000031,-768.4550353233499
41.90000000000031,-773.9618879929762
42.00000000000031,-779.4892242442296
42.100000000000314,-785.037021941858
42.200000000000315,-790.6052579647236
42.30000000000032,-796.1939081743918
42.40000000000032,-801.8029473828651
42.50000000000032,-807.4323493194427
42.60000000000032,-813.2330320762204
42.70000000000032,-818.9143018537313
42.800000000000324,-824.6165736430961
42.900000000000325,-830.3398564084372
43.00000000000033,-836.0841596810169
43.10000000000033,-841.849493588075
43.20000000000033,-847.6358688825601
43.30000000000033,-853.4432969738463
43.40000000000033,-859.2717899594361
43.500000000000334,-865.1213606576465
43.600000000000335,-870.9920226413682
43.70000000000034,-876.8837902728476
43.80000000000034,-882.7966787395745
43.90000000000034,-888.7307040912727
44.00000000000034,-894.6858832780354
44.10000000000034,-900.662234189607
44.200000000000344,-906.6597756958834
44.300000000000345,-912.678527688598
44.40000000000035,-918.7185111242901
44.50000000000035,-924.7797480685183
44.60000000000035,-930.8622617413988
44.70000000000035,-936.9660765644713
44.80000000000035,-943.091218208921
44.900000000000354,-949.2377136452177
45.000000000000355,-955.1482465551654
45.10000000000036,-961.3197369609096
45.20000000000036,-967.5115813877442
45.30000000000036,-973.7237543979675
45.40000000000036,-979.9562294630892
45.50000000000036,-986.2089789204717
45.600000000000364,-992.4819739284446
45.700000000000365,-998.7751844197924
45.80000000000037,-1005.0885790536232
45.90000000000037,-1011.4221251655382
46.00000000000037,-1017.7757887160768
46.10000000000037,-1024.149534237377
46.20000000000037,-1030.5433247780343
46.300000000000374,-1036.9571218460671
46.400000000000375,-1043.3908853499668
46.50000000000038,-1049.844573537803
46.60000000000038,-1056.3181429342785
46.70000000000038,-1062.811548275743
46.80000000000038,-1069.3247424430717
46.90000000000038,-1075.857676392373
47.000000000000384,-1082.7856793843869
47.100000000000385,-1089.383166499033
47.20000000000039,-1096.0017542901664
47.30000000000039,-1102.641466515179
47.40000000000039,-1109.3023284222977
47.50000000000039,-1115.9843668195276
47.60000000000039,-1122.6876101461655
47.700000000000394,-1129.4120885469483
47.800000000000395,-1136.157833948943
47.9000000000004,-1142.92488014124
48.0000000000004,-1149.7132628575512
48.1000000000004,-1156.523019861803
48.2000000000004,-1163.3541910367794
48.3000000000004,-1170.2068184759805
48.400000000000404,-1177.0809465787154
48.500000000000405,-1183.9766221485625
48.600000000000406,-1190.8938944953252
48.70000000000041,-1197.3271780191405
48.80000000000041,-1204.2540029586278
48.90000000000041,-1211.2005411771647
49.00000000000041,-1218.1667416880466
49.10000000000041,-1225.1525511890463
49.200000000000415,-1232.1579139589933
49.300000000000416,-1239.1827717502042
49.40000000000042,-1246.2270636766802
49.50000000000042,-1253.2907260979189
49.60000000000042,-1260.373692498165
49.70000000000042,-1267.4758933610215
49.80000000000042,-1274.5972560391958
49.900000000000425,-1281.7377046192669
50.000000000000426,-1288.8971597813188
50.10000000000043,-1296.0755386532478
50.20000000000043,-1303.9377430358595
50.30000000000043,-1311.1984149956324
50.40000000000043,-1318.4804864813827
50.50000000000043,-1325.7840119753757
50.600000000000435,-1333.109049266347
50.700000000000436,-1340.455659610036
50.80000000000044,-1347.8239078965157
50.90000000000044,-1355.2138628245643
51.00000000000044,-1362.6255970832656
51.10000000000044,-1370.0591875412347
51.20000000000044,-1377.5147154436115
51.300000000000445,-1384.9922666172313
51.400000000000446,-1391.7023129780907
51.50000000000045,-1399.1700203741193
51.60000000000045,-1406.6566177021043
51.70000000000045,-1414.1620137522052
51.80000000000045,-1421.6861126891556
51.90000000000045,-1429.2288138230867
52.000000000000455,-1436.7900113701364
52.100000000000456,-1444.3695942024156
52.20000000000046,-1451.9674455870145
52.30000000000046,-1459.5834429134904
52.40000000000046,-1468.106593560832
52.50000000000046,-1475.8211445731026
52.60000000000046,-1483.557523439927
52.700000000000465,-1491.3158266803732
52.800000000000466,-1499.0961568880587
52.90000000000047,-1506.8986230543362
53.00000000000047,-1514.7233409068997
53.10000000000047,-1522.5704332645491
53.20000000000047,-1530.4400304087908
53.30000000000047,-1537.3291905951323
53.400000000000475,-1545.1714844599198
53.500000000000476,-1553.0318138237367
53.60000000000048,-1560.9100359701479
53.70000000000048,-1568.80600009715
53.80000000000048,-1576.7195468725854
53.90000000000048,-1584.650507967288
54.00000000000048,-1592.59870556491
54.100000000000485,-1601.6859140872316
54.200000000000486,-1609.751837096382
54.30000000000049,-1617.8402554441657
54.40000000000049,-1625.951328587781
54.50000000000049,-1634.0852265860574
54.60000000000049,-1642.242130718729
54.70000000000049,-1650.4222341388872
54.800000000000495,-1657.392579706418
54.900000000000496,-1665.524611784103
55.0000000000005,-1673.6736179089696
55.1000000000005,-1681.8393801137656
55.2000000000005,-1690.0216667568814
55.3000000000005,-1698.2202316946557
55.4000000000005,-1707.7538074649174
55.500000000000504,-1716.0892661889325
55.600000000000506,-1724.4480602356168
55.70000000000051,-1732.8304321450757
55.80000000000051,-1741.2366416977256
55.90000000000051,-1749.666967018877
56.00000000000051,-1756.6482398735964
56.10000000000051,-1765.0066006845507
56.200000000000514,-1773.3806306643507
56.300000000000516,-1781.7700060569473
56.40000000000052,-1791.6312879158472
56.50000000000052,-1800.1744910547548
56.60000000000052,-1808.7419562366406
56.70000000000052,-1817.334026089766
56.80000000000052,-1825.951069415767
56.900000000000524,-1832.977256073672
57.000000000000526,-1841.503453396115
57.10000000000053,-1850.044057954736
57.20000000000053,-1858.5986262996953
57.30000000000053,-1868.8675760097144
57.40000000000053,-1877.6029395363869
57.50000000000053,-1886.364052537003
57.600000000000534,-1893.4674230258258
57.700000000000536,-1902.1234257998995
57.80000000000054,-1910.7926421432292
57.90000000000054,-1919.4744975982321
58.00000000000054,-1930.0384218616302
58.10000000000054,-1938.9243409724213
58.20000000000054,-1947.8375601871294
58.300000000000544,-1954.8380835826094
58.400000000000546,-1963.6145830056053
58.50000000000055,-1974.2670290485275
58.60000000000055,-1983.2570368733689
58.70000000000055,-1992.2754241002942
58.80000000000055,-1999.3095788090004
58.90000000000055,-2008.1739718783497
59.000000000000554,-2019.0478836180318
59.100000000000556,-2028.1486402856142
59.20000000000056,-2035.263152900575
59.30000000000056,-2044.1986837213412
59.40000000000056,-2055.2044902211906
59.50000000000056,-2064.3933736589343
59.60000000000056,-2071.4746444891216
59.700000000000564,-2080.474580981325
59.800000000000566,-2091.7310215587277
59.90000000000057,-2098.88223583524
60.00000000000057,-2107.9335490350163
60.10000000000057,-2119.288946141811
60.20000000000057,-2126.4218099797527
60.30000000000057,-2135.5186819492687
60.400000000000574,-2147.069633809869
60.500000000000576,-2154.0879605614386
60.60000000000058,-2165.609925393989
60.70000000000058,-2172.7012626805717
60.80000000000058,-2184.2601467191794
60.90000000000058,-2191.3599440502767
61.00000000000058,-2203.020210256251
61.100000000000584,-2210.0625139881554
61.200000000000585,-2221.8928823997344
61.30000000000059,-2228.80452488539
61.40000000000059,-2238.3240760327435
61.50000000000059,-2250.288098291877
61.60000000000059,-2259.7325152794265
61.70000000000059,-2269.215207662951
61.800000000000594,-2276.1852616147457
61.900000000000595,-2285.720134771456
62.0000000000006,-2297.8846278610554
62.1000000000006,-2307.5160195895182
62.2000000000006,-2317.1874235874307
62.3000000000006,-2324.0528842636004
62.4000000000006,-2336.4646565003436
62.500000000000604,-2346.0898679321162
62.600000000000605,-2355.7736807822926
62.70000000000061,-2365.5159642517215
62.80000000000061,-2372.3872877651097
62.90000000000061,-2382.1240345633946
63.00000000000061,-2394.733940319323
63.10000000000061,-2404.522643186532
63.200000000000614,-2411.3831936208517
63.300000000000615,-2421.1877276830332
63.40000000000062,-2434.0297875235697
63.50000000000062,-2443.8893175939575
63.60000000000062,-2453.76343319023
63.70000000000062,-2463.661429851913
63.80000000000062,-2473.5846965532796
63.900000000000624,-2483.5281900319183
64.00000000000063,-2493.4930860982686
64.10000000000062,-2503.462819529233
64.20000000000061,-2513.4515602910465
64.30000000000061,-2523.4592979637705
64.4000000000006,-2533.4860223542846
64.5000000000006,-2543.5317234989348
64.60000000000059,-2553.596391666205
64.70000000000059,-2563.6800173593265
64.80000000000058,-2573.7825913189686
64.90000000000057,-2583.9041045258177
65.00000000000057,-2594.0445482032915
65.10000000000056,-2604.2039138201317
65.20000000000056,-2614.382193093034
65.30000000000055,-2624.579377989315
65.40000000000055,-2634.795460729486
65.50000000000054,-2645.0304337899097
65.60000000000053,-2655.2842899054467
65.70000000000053,-2665.557022072005
65.80000000000052,-2675.8486235492314
65.90000000000052,-2686.1590878630454
66.00000000000051,-2696.488408808331
66.1000000000005,-2706.8365804514724
66.2000000000005,-2717.2035971330015
66.3000000000005,-2727.5894534701556
66.40000000000049,-2737.994144359532
66.50000000000048,-2748.4176649796254
66.60000000000048,-2758.860010793461
66.70000000000047,-2769.3211775511318
66.80000000000047,-2779.8011612924515
66.90000000000046,-2790.2925499267767
67.00000000000045,-2800.809053190512
67.10000000000045,-2811.344242340366
67.20000000000044,-2821.898105728669
67.30000000000044,-2832.4706316518614
67.40000000000043,-2843.0618083485347
67.50000000000043,-2853.6716239975326
67.60000000000042,-2864.3000667160336
67.70000000000041,-2874.9471245575487
67.80000000000041,-2885.612785509991
67.9000000000004,-2896.2970374936717
68.0000000000004,-2906.9998683593003
68.10000000000039,-2917.7212658859116
68.20000000000039,-2928.4612177788613
68.30000000000038,-2939.2197116677708
68.40000000000038,-2949.996735104378
68.50000000000037,-2960.792275560511
68.60000000000036,-2971.6063204259226
68.70000000000036,-2982.4388570061515
68.80000000000035,-2993.2898725204013
68.90000000000035,-3004.1593540992963
69.00000000000034,-3015.047288782798
69.10000000000034,-3025.953663517837
69.20000000000033,-3036.87846515626
69.30000000000032,-3047.821680452449
69.40000000000032,-3058.7832960611004
69.50000000000031,-3069.76329853496
69.6000000000003,-3080.7616743224794
69.7000000000003,-3091.7784097655513
69.8000000000003,-3102.8134910971157
69.90000000000029,-3113.866904438858
70.00000000000028,-3124.9386357987646
70.10000000000028,-3136.0286710688174
70.20000000000027,-3147.136996022517
70.30000000000027,-3158.2635963124976
70.40000000000026,-3169.408457468073
70.50000000000026,-3180.571564892749
70.60000000000025,-3191.752903861791
70.70000000000024,-3202.952459519686
70.80000000000024,-3214.1702168776455
70.90000000000023,-3225.4061608110915
71.00000000000023,-3236.6602760570545
71.10000000000022,-3247.9325472116734
71.20000000000022,-3259.222958727589
71.30000000000021,-3270.531494911292
71.4000000000002,-3281.8581399205686
71.5000000000002,-3293.202877761866
71.6000000000002,-3304.5656922875924
71.70000000000019,-3315.9465671934727
71.80000000000018,-3327.3454860158663
71.90000000000018,-3338.762432129065
72.00000000000017,-3350.1973887425434
72.10000000000016,-3361.65033889827
72.20000000000016,-3373.121265467912
72.30000000000015,-3384.6101511500674
72.40000000000015,-3396.1169784674835
72.50000000000014,-3407.6417297642724
72.60000000000014,-3419.184387203058
72.70000000000013,-3430.7449327621484
72.80000000000013,-3442.3233482326536
72.90000000000012,-3453.91961521569
73.00000000000011,-3465.6270747474473
73.10000000000011,-3477.2645802894467
73.2000000000001,-3488.920152008439
73.3000000000001,-3500.5937808739077
73.40000000000009,-3512.285457925056
73.50000000000009,-3523.995174272464
73.60000000000008,-3535.722921099993
73.70000000000007,-3547.4686896665116
73.80000000000007,-3559.232471307776
73.90000000000006,-3571.014257438264
74.00000000000006,-3582.814039553123
74.10000000000005,-3594.6318092299957
74.20000000000005,-3606.4675581310617
